사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022111500100534,2022년 11월 15일 19시,화요일,부산광역시 기장군 장안읍,경상사고,0,0,12,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,73세,상해없음,승합,남,66세,경상
2022111500100592,2022년 11월 15일 21시,화요일,부산광역시 사하구 장림동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,73세,상해없음,승용,남,33세,경상
2022111500100618,2022년 11월 15일 22시,화요일,부산광역시 해운대구 좌동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,이륜,남,23세,중상
2022111600100023,2022년 11월 16일 02시,수요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,68세,경상
2022111600100069,2022년 11월 16일 07시,수요일,부산광역시 동래구 사직동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,73세,상해없음,승용,남,30세,경상
2.02211E+15,2022년 11월 16일 07시,수요일,부산광역시 강서구 송정동,중상사고,0,2,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,원동기,남,59세,중상
2022111600100101,2022년 11월 16일 08시,수요일,부산광역시 수영구 민락동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,승용,여,30세,경상
2022111600100102,2022년 11월 16일 08시,수요일,부산광역시 영도구 동삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,60세,상해없음,보행자,여,23세,경상
2.02211E+15,2022년 11월 16일 10시,수요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,60세,상해없음,승용,남,37세,경상
2022111600100181,2022년 11월 16일 10시,수요일,부산광역시 해운대구 반여동,중상사고,0,1,2,0,차대차 - 정면충돌,중앙선침범,건조,맑음,기타 - 기타,승용,남,65세,기타불명,승합,남,59세,경상
2022111600100182,2022년 11월 16일 10시,수요일,부산광역시 강서구 강동동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,이륜,남,45세,중상
2022111600100212,2022년 11월 16일 11시,수요일,부산광역시 서구 동대신동3가,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,화물,남,37세,경상
2022111600100213,2022년 11월 16일 11시,수요일,부산광역시 금정구 구서동,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,61세,상해없음,이륜,남,27세,중상
2022111600100214,2022년 11월 16일 11시,수요일,부산광역시 사하구 하단동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,건설기계,남,51세,경상
2022111600100255,2022년 11월 16일 12시,수요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,여,73세,상해없음,승용,남,29세,경상
2022111600100256,2022년 11월 16일 12시,수요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,80세,상해없음,보행자,남,42세,경상
2022111600100297,2022년 11월 16일 13시,수요일,부산광역시 남구 용호동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,27세,상해없음,,,,
2022111600100298,2022년 11월 16일 13시,수요일,부산광역시 사상구 학장동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,67세,상해없음,승용,남,60세,중상
2022111600100368,2022년 11월 16일 15시,수요일,부산광역시 사상구 학장동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,61세,상해없음,보행자,여,67세,경상
2022111600100463,2022년 11월 16일 17시,수요일,부산광역시 서구 아미동1가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,이륜,남,29세,경상
2022111600100522,2022년 11월 16일 18시,수요일,부산광역시 중구 남포동2가,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,62세,기타불명,승용,남,41세,경상
2022111600100523,2022년 11월 16일 18시,수요일,부산광역시 사하구 장림동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,이륜,남,30세,중상
2022111600100524,2022년 11월 16일 18시,수요일,부산광역시 연제구 거제동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,승용,여,30세,경상
2022111600100632,2022년 11월 16일 20시,수요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,27세,상해없음,승용,남,30세,경상
2022111600100653,2022년 11월 16일 21시,수요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,여,34세,경상
2.02211E+15,2022년 11월 16일 22시,수요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,64세,기타불명,보행자,여,35세,경상
2022111700100005,2022년 11월 17일 00시,목요일,부산광역시 동래구 수안동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,39세,상해없음,승용,여,39세,경상
2022111700100049,2022년 11월 17일 06시,목요일,부산광역시 중구 중앙동5가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,여,23세,경상
2022111700100067,2022년 11월 17일 07시,목요일,부산광역시 금정구 회동동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,49세,상해없음,승용,여,49세,경상
2022111700100068,2022년 11월 17일 07시,목요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,화물,남,63세,경상
2022111700100119,2022년 11월 17일 09시,목요일,부산광역시 해운대구 중동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,이륜,남,36세,경상
2022111700100149,2022년 11월 17일 10시,목요일,부산광역시 사상구 주례동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,71세,중상,승합,남,47세,상해없음
2022111700100177,2022년 11월 17일 11시,목요일,부산광역시 기장군 정관읍,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,승용,여,39세,경상
2022111700100178,2022년 11월 17일 11시,목요일,부산광역시 기장군 정관읍,사망사고,1,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세,사망,승용,여,45세,경상
2022111700100221,2022년 11월 17일 12시,목요일,부산광역시 서구 부용동2가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,66세,상해없음,보행자,여,71세,중상
2022111700100251,2022년 11월 17일 13시,목요일,부산광역시 중구 부평동1가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,32세,상해없음,보행자,여,65세,경상
2022111700100315,2022년 11월 17일 15시,목요일,부산광역시 부산진구 범천동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,47세,상해없음,승용,남,23세,경상
2022111700100345,2022년 11월 17일 16시,목요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,34세,경상,건설기계,남,34세,상해없음
2022111700100346,2022년 11월 17일 16시,목요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,여,32세,경상
2022111700100347,2022년 11월 17일 16시,목요일,부산광역시 수영구 망미동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,승용,남,23세,경상
2022111700100383,2022년 11월 17일 17시,목요일,부산광역시 동구 좌천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,48세,경상
2022111700100384,2022년 11월 17일 17시,목요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,46세,상해없음,승용,남,41세,경상
2022111700100385,2022년 11월 17일 17시,목요일,부산광역시 부산진구 전포동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,이륜,남,68세,상해없음,보행자,남,43세,경상
2022111700100506,2022년 11월 17일 19시,목요일,부산광역시 동구 범일동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,화물,남,50세,경상
2022111700100507,2022년 11월 17일 19시,목요일,부산광역시 수영구 광안동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,원동기,남,34세,경상,자전거,남,23세,경상
2022111700100508,2022년 11월 17일 19시,목요일,부산광역시 북구 덕천동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,보행자,여,60세,중상
2022111700100509,2022년 11월 17일 19시,목요일,부산광역시 금정구 금사동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,59세,중상,승용,남,40세,경상
2.02211E+15,2022년 11월 17일 19시,목요일,부산광역시 사상구 주례동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,33세,경상
2.02211E+15,2022년 11월 17일 20시,목요일,부산광역시 북구 덕천동,경상사고,0,0,1,0,차대사람 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,17세,기타불명,보행자,남,29세,경상
2022111700100551,2022년 11월 17일 20시,목요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,77세,상해없음,이륜,남,35세,경상
2022111700100552,2022년 11월 17일 20시,목요일,부산광역시 부산진구 범천동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,68세,상해없음,보행자,남,22세,중상
2022111700100553,2022년 11월 17일 20시,목요일,부산광역시 사하구 하단동,경상사고,0,0,2,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,53세,부상신고,승용,여,32세,경상
2022111700100597,2022년 11월 17일 22시,목요일,부산광역시 서구 동대신동2가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,화물,남,24세,경상
2022111700100598,2022년 11월 17일 22시,목요일,부산광역시 남구 대연동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,남,23세,부상신고
2022111700100599,2022년 11월 17일 22시,목요일,부산광역시 수영구 민락동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,승용,남,34세,경상
2.02211E+15,2022년 11월 17일 22시,목요일,부산광역시 강서구 명지동,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,여,26세,상해없음,승용,여,33세,경상
2022111800100027,2022년 11월 18일 03시,금요일,부산광역시 부산진구 범전동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,여,78세,중상
2022111800100039,2022년 11월 18일 05시,금요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31세,상해없음,보행자,남,62세,중상
2022111800100048,2022년 11월 18일 06시,금요일,부산광역시 동구 수정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,26세,경상
2022111800100088,2022년 11월 18일 08시,금요일,부산광역시 해운대구 좌동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,여,56세,중상
2022111800100123,2022년 11월 18일 09시,금요일,부산광역시 서구 암남동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,44세,상해없음,화물,남,34세,상해없음
